id	pointName	xsect(pb)
743	pMSSM12_MCMC1_36_301179	0.006662
744	pMSSM12_MCMC1_28_858171	0.04827
745	pMSSM12_MCMC1_42_424005	2.068
746	pMSSM12_MCMC1_1_535476	0.00141
748	pMSSM12_MCMC1_15_848017	1.76
749	pMSSM12_MCMC1_1_491145	0.004705
751	pMSSM12_MCMC1_29_952254	0.004002
752	pMSSM12_MCMC1_21_778866	0.5828
753	pMSSM12_MCMC1_16_964398	0.02988
754	pMSSM12_MCMC1_9_390221	0.002296
756	pMSSM12_MCMC1_20_783935	0.0003733
757	pMSSM12_MCMC1_12_379520	0.01747
758	pMSSM12_MCMC1_30_457326	0.01449
759	pMSSM12_MCMC1_13_196328	0.02189
760	pMSSM12_MCMC1_26_584504	0.008025
762	pMSSM12_MCMC1_6_924109	0.324
764	pMSSM12_MCMC1_2_890676	0.0001001
765	pMSSM12_MCMC1_31_657744	0.001123
766	pMSSM12_MCMC1_43_239259	0.003065
767	pMSSM12_MCMC1_11_847517	0.001904
768	pMSSM12_MCMC1_46_201803	1.238
769	pMSSM12_MCMC1_26_671075	57.79
771	pMSSM12_MCMC1_15_425440	0.001356
773	pMSSM12_MCMC1_45_254266	0.0004537
777	pMSSM12_MCMC1_17_648755	59.91
779	pMSSM12_MCMC1_44_884840	0.8127
782	pMSSM12_MCMC1_45_927177	1.472
783	pMSSM12_MCMC1_24_256954	0.221
784	pMSSM12_MCMC1_3_721567	2.307
785	pMSSM12_MCMC1_43_475750	0.5095
786	pMSSM12_MCMC1_18_763568	0.001222
788	pMSSM12_MCMC1_30_649274	0.05719
790	pMSSM12_MCMC1_10_512080	0.08682
791	pMSSM12_MCMC1_43_844450	2.082
792	pMSSM12_MCMC1_32_790561	1.222
793	pMSSM12_MCMC1_12_426877	0.2117
794	pMSSM12_MCMC1_31_906642	0.03865
797	pMSSM12_MCMC1_1_323168	1.598
799	pMSSM12_MCMC1_29_321066	2.129
800	pMSSM12_MCMC1_9_855403	0.01354
801	pMSSM12_MCMC1_23_477471	0.04254
802	pMSSM12_MCMC1_39_686388	0.00762
803	pMSSM12_MCMC1_42_247654	1.036
804	pMSSM12_MCMC1_48_911683	0.001728
805	pMSSM12_MCMC1_5_586138	0.04901
806	pMSSM12_MCMC1_8_356815	0.1784
809	pMSSM12_MCMC1_19_698924	0.003801
810	pMSSM12_MCMC1_28_926203	0.000296
811	pMSSM12_MCMC1_29_252076	0.006056
813	pMSSM12_MCMC1_10_634428	0.06816
814	pMSSM12_MCMC1_28_346413	0.04245
815	pMSSM12_MCMC1_25_279553	0.002986
817	pMSSM12_MCMC1_3_685977	0.0006259
820	pMSSM12_MCMC1_10_426060	0.08892
822	pMSSM12_MCMC1_37_532466	0.01225
823	pMSSM12_MCMC1_3_608189	0.261
824	pMSSM12_MCMC1_28_820701	0.01088
825	pMSSM12_MCMC1_21_907321	0.004905
826	pMSSM12_MCMC1_22_505578	0.07603
827	pMSSM12_MCMC1_15_435062	0.3015
828	pMSSM12_MCMC1_18_536058	0.004005
829	pMSSM12_MCMC1_29_913952	0.5155
831	pMSSM12_MCMC1_4_637576	0.003556
832	pMSSM12_MCMC1_45_443781	0.6728
833	pMSSM12_MCMC1_45_591266	0.00551
834	pMSSM12_MCMC1_46_698686	0.01966
838	pMSSM12_MCMC1_38_241297	1.651
839	pMSSM12_MCMC1_30_307035	0.09656
840	pMSSM12_MCMC1_31_642685	0.4219
841	pMSSM12_MCMC1_20_814768	0.5094
842	pMSSM12_MCMC1_28_210915	0.0003578
844	pMSSM12_MCMC1_13_927212	3.652e-05
845	pMSSM12_MCMC1_6_736562	0.05031
847	pMSSM12_MCMC1_13_351614	0.0288
849	pMSSM12_MCMC1_3_566372	0.2962
850	pMSSM12_MCMC1_31_586147	0.7019
852	pMSSM12_MCMC1_45_521493	0.5713
853	pMSSM12_MCMC1_26_629993	0.01281
854	pMSSM12_MCMC1_46_274839	11.43
855	pMSSM12_MCMC1_28_623461	2.326
856	pMSSM12_MCMC1_31_620097	2.196
857	pMSSM12_MCMC1_22_897369	59.76
858	pMSSM12_MCMC1_29_919193	0.00641
860	pMSSM12_MCMC1_12_361986	0.1074
862	pMSSM12_MCMC1_3_323634	0.000224
863	pMSSM12_MCMC1_27_294789	0.03085
864	pMSSM12_MCMC1_24_910206	0.1556
866	pMSSM12_MCMC1_31_421615	0.02
867	pMSSM12_MCMC1_22_770693	0.1226
868	pMSSM12_MCMC1_17_216607	0.02883
869	pMSSM12_MCMC1_17_998764	0.4935
870	pMSSM12_MCMC1_29_943575	0.05184
872	pMSSM12_MCMC1_15_675459	0.01497
874	pMSSM12_MCMC1_21_403871	0.02779
876	pMSSM12_MCMC1_36_297969	0.001156
878	pMSSM12_MCMC1_42_506235	0.001378
879	pMSSM12_MCMC1_22_602755	0.001934
880	pMSSM12_MCMC1_32_402606	0.004062
881	pMSSM12_MCMC1_34_665267	0.3505
882	pMSSM12_MCMC1_47_268255	0.0001023
886	pMSSM12_MCMC1_23_710620	0.1744
887	pMSSM12_MCMC1_2_515953	0.07729
888	pMSSM12_MCMC1_2_369980	0.4437
890	pMSSM12_MCMC1_38_362954	0.07717
891	pMSSM12_MCMC1_30_516512	0.1319
892	pMSSM12_MCMC1_37_670757	0.07701
893	pMSSM12_MCMC1_45_961805	0.03516
894	pMSSM12_MCMC1_24_789831	0.02837
895	pMSSM12_MCMC1_8_184866	14.64
896	pMSSM12_MCMC1_14_443535	0.02051
897	pMSSM12_MCMC1_46_320105	0.2182
899	pMSSM12_MCMC1_3_768817	0.00218
900	pMSSM12_MCMC1_43_565927	0.05847
901	pMSSM12_MCMC1_20_900396	0.627
902	pMSSM12_MCMC1_13_349509	0.02155
903	pMSSM12_MCMC1_18_822054	0.3708
904	pMSSM12_MCMC1_19_801151	0.5709
905	pMSSM12_MCMC1_9_991102	0.04046
906	pMSSM12_MCMC1_4_817010	0.7239
907	pMSSM12_MCMC1_15_545402	0.2467
909	pMSSM12_MCMC1_31_832970	0.002347
910	pMSSM12_MCMC1_47_848048	0.01241
911	pMSSM12_MCMC1_33_907654	0.5098
912	pMSSM12_MCMC1_1_704536	0.6442
913	pMSSM12_MCMC1_30_759840	0.03474
914	pMSSM12_MCMC1_25_366839	0.005528
915	pMSSM12_MCMC1_14_361062	0.3815
916	pMSSM12_MCMC1_47_721397	0.001855
917	pMSSM12_MCMC1_1_526386	0.01475
918	pMSSM12_MCMC1_45_239658	0.0005189
919	pMSSM12_MCMC1_40_985004	0.0007962
920	pMSSM12_MCMC1_41_548134	0.524
921	pMSSM12_MCMC1_21_670212	0.0006787
922	pMSSM12_MCMC1_5_885792	0.0404
923	pMSSM12_MCMC1_26_974884	0.1618
924	pMSSM12_MCMC1_3_972471	0.082
925	pMSSM12_MCMC1_46_702606	0.07217
928	pMSSM12_MCMC1_16_683033	11.97
929	pMSSM12_MCMC1_46_994886	0.5484
930	pMSSM12_MCMC1_21_354682	0.421
931	pMSSM12_MCMC1_47_365619	2.327
933	pMSSM12_MCMC1_19_356193	0.105
934	pMSSM12_MCMC1_29_188334	0.01779
935	pMSSM12_MCMC1_4_438008	0.01243
936	pMSSM12_MCMC1_3_384485	0.6354
937	pMSSM12_MCMC1_32_742670	0.2498
939	pMSSM12_MCMC1_46_387013	0.00604
940	pMSSM12_MCMC1_26_827500	0.1021
941	pMSSM12_MCMC1_34_711210	0.08612
942	pMSSM12_MCMC1_27_521546	0.2506
943	pMSSM12_MCMC1_30_662366	2.279
944	pMSSM12_MCMC1_47_384448	3.113
945	pMSSM12_MCMC1_4_976565	0.02426
946	pMSSM12_MCMC1_37_891789	0.6405
948	pMSSM12_MCMC1_40_648184	0.1073
949	pMSSM12_MCMC1_24_402415	0.2893
953	pMSSM12_MCMC1_27_742053	0.1347
954	pMSSM12_MCMC1_32_529501	0.01574
956	pMSSM12_MCMC1_28_734023	0.5118
961	pMSSM12_MCMC1_47_998734	0.07377
964	pMSSM12_MCMC1_18_374303	0.09556
965	pMSSM12_MCMC1_17_778197	0.1192
970	pMSSM12_MCMC1_17_353761	0.00388
971	pMSSM12_MCMC1_37_588781	2.588e-05
972	pMSSM12_MCMC1_23_687271	0.2221
973	pMSSM12_MCMC1_4_240201	0.002152
975	pMSSM12_MCMC1_4_607341	0.00406
979	pMSSM12_MCMC1_22_604021	0.04244
980	pMSSM12_MCMC1_10_533886	0.5673
981	pMSSM12_MCMC1_46_434510	0.656
983	pMSSM12_MCMC1_24_642577	0.07
984	pMSSM12_MCMC1_22_337660	0.03369
986	pMSSM12_MCMC1_33_672939	0.0115
987	pMSSM12_MCMC1_12_539245	0.05162
989	pMSSM12_MCMC1_46_810050	0.3946
990	pMSSM12_MCMC1_6_934920	0.0004055
991	pMSSM12_MCMC1_21_361406	39.96
992	pMSSM12_MCMC1_41_932946	0.3147
993	pMSSM12_MCMC1_18_450605	2.924
994	pMSSM12_MCMC1_11_333061	0.5379
995	pMSSM12_MCMC1_31_495115	27.68
996	pMSSM12_MCMC1_27_723492	0.02367
997	pMSSM12_MCMC1_44_470564	0.08868
998	pMSSM12_MCMC1_16_768533	0.1228
999	pMSSM12_MCMC1_47_269809	0.2724
1001	pMSSM12_MCMC1_41_221101	0.004271
1002	pMSSM12_MCMC1_39_968713	0.3509
1005	pMSSM12_MCMC1_36_887343	0.001134
1006	pMSSM12_MCMC1_30_453750	0.0032
1008	pMSSM12_MCMC1_20_481854	0.01156
1009	pMSSM12_MCMC1_17_697320	0.213
1010	pMSSM12_MCMC1_5_201098	23.36
1011	pMSSM12_MCMC1_4_834348	2.379
1012	pMSSM12_MCMC1_5_913755	0.2796
1013	pMSSM12_MCMC1_1_423923	2.113
1014	pMSSM12_MCMC1_38_628512	0.04172
1015	pMSSM12_MCMC1_19_989219	0.2724
1016	pMSSM12_MCMC1_40_922384	0.05517
1018	pMSSM12_MCMC1_44_529673	0.0777
1019	pMSSM12_MCMC1_6_994953	11.43
1020	pMSSM12_MCMC1_20_779605	0.4146
1021	pMSSM12_MCMC1_43_823782	0.06016
1022	pMSSM12_MCMC1_15_519427	0.0374
1023	pMSSM12_MCMC1_24_772081	0.03986
1025	pMSSM12_MCMC1_3_470902	0.06421
1026	pMSSM12_MCMC1_9_763313	0.0009962
1027	pMSSM12_MCMC1_28_826644	1.798
1028	pMSSM12_MCMC1_20_391219	0.1337
1030	pMSSM12_MCMC1_27_898549	0.8601
1031	pMSSM12_MCMC1_37_981055	0.0004502
1032	pMSSM12_MCMC1_11_644041	7.078
1036	pMSSM12_MCMC1_26_338596	0.0003421
1037	pMSSM12_MCMC1_39_339317	2.308e-05
1040	pMSSM12_MCMC1_7_755567	0.04296
1041	pMSSM12_MCMC1_9_658264	5.705
1042	pMSSM12_MCMC1_22_850422	0.02217
1044	pMSSM12_MCMC1_18_296908	0.01304
1045	pMSSM12_MCMC1_44_949972	0.01101
1048	pMSSM12_MCMC1_26_225725	0.01853
1049	pMSSM12_MCMC1_20_921433	0.00501
1050	pMSSM12_MCMC1_4_522705	0.0007471
1051	pMSSM12_MCMC1_7_598137	0.001096
1052	pMSSM12_MCMC1_11_257294	48.53
1053	pMSSM12_MCMC1_1_445525	0.07099
1054	pMSSM12_MCMC1_41_269994	0.003739
1055	pMSSM12_MCMC1_14_918889	6.122
1056	pMSSM12_MCMC1_29_537983	0.02912
1057	pMSSM12_MCMC1_34_489532	13.85
1058	pMSSM12_MCMC1_39_713409	0.02946
1060	pMSSM12_MCMC1_18_208038	0.2101
1062	pMSSM12_MCMC1_12_582703	0.07116
1064	pMSSM12_MCMC1_4_479364	0.6479
1065	pMSSM12_MCMC1_26_250802	0.02803
1066	pMSSM12_MCMC1_47_549444	0.09324
1069	pMSSM12_MCMC1_19_729631	0.1151
1070	pMSSM12_MCMC1_4_266085	0.9441
1071	pMSSM12_MCMC1_29_381485	0.01611
1073	pMSSM12_MCMC1_2_760783	0.00198
1074	pMSSM12_MCMC1_16_221045	14.67
1075	pMSSM12_MCMC1_31_418741	1.423
1076	pMSSM12_MCMC1_11_915438	0.3288
1077	pMSSM12_MCMC1_4_494486	1.076
1078	pMSSM12_MCMC1_5_271550	0.01039
1079	pMSSM12_MCMC1_23_640877	0.02036
1080	pMSSM12_MCMC1_32_256855	0.206
1081	pMSSM12_MCMC1_20_731255	0.2085
1083	pMSSM12_MCMC1_39_589090	0.002598
1084	pMSSM12_MCMC1_23_706445	0.0008872
1085	pMSSM12_MCMC1_29_448107	0.02891
1086	pMSSM12_MCMC1_46_631449	0.04836
1089	pMSSM12_MCMC1_26_459040	0.0007832
1090	pMSSM12_MCMC1_29_376410	0.04543
1091	pMSSM12_MCMC1_14_287162	0.09891
1094	pMSSM12_MCMC1_42_351811	3.545
1096	pMSSM12_MCMC1_43_677390	6.32e-05
1098	pMSSM12_MCMC1_33_485622	0.04551
1099	pMSSM12_MCMC1_43_278094	0.08715
1102	pMSSM12_MCMC1_22_586168	0.08403
1105	pMSSM12_MCMC1_11_620372	0.1566
1106	pMSSM12_MCMC1_21_855497	0.1473
1107	pMSSM12_MCMC1_47_707687	0.0007291
1108	pMSSM12_MCMC1_9_662555	0.1364
1110	pMSSM12_MCMC1_31_444571	0.1898
1111	pMSSM12_MCMC1_5_582151	0.04213
1112	pMSSM12_MCMC1_39_365752	0.4829
1113	pMSSM12_MCMC1_38_610936	0.08718
1117	pMSSM12_MCMC1_30_650983	1.569
1119	pMSSM12_MCMC1_13_707689	0.1798
1120	pMSSM12_MCMC1_28_646509	0.1127
1122	pMSSM12_MCMC1_4_831094	0.005492
1123	pMSSM12_MCMC1_5_555208	1.041
1124	pMSSM12_MCMC1_33_488241	0.01858
1127	pMSSM12_MCMC1_26_332230	0.0526
1128	pMSSM12_MCMC1_46_914764	0.3899
1129	pMSSM12_MCMC1_26_490716	0.001288
1130	pMSSM12_MCMC1_18_495502	0.01935
1131	pMSSM12_MCMC1_42_900026	0.06412
1132	pMSSM12_MCMC1_37_369484	0.00495
1133	pMSSM12_MCMC1_1_226460	0.6922
1136	pMSSM12_MCMC1_17_627854	0.06695
1137	pMSSM12_MCMC1_43_884380	0.005086
1138	pMSSM12_MCMC1_44_997368	0.008842
1139	pMSSM12_MCMC1_19_674174	2.737
1140	pMSSM12_MCMC1_17_751293	0.6688
1142	pMSSM12_MCMC1_23_765700	0.02756
1143	pMSSM12_MCMC1_34_539810	0.0002999
1144	pMSSM12_MCMC1_18_290005	0.5274
1145	pMSSM12_MCMC1_36_555699	0.03018
1146	pMSSM12_MCMC1_39_330354	0.1786
1147	pMSSM12_MCMC1_2_749055	0.007179
1149	pMSSM12_MCMC1_19_388510	8.486
1152	pMSSM12_MCMC1_41_604320	0.03151
1153	pMSSM12_MCMC1_31_787177	3.312
1154	pMSSM12_MCMC1_1_485039	0.1116
1157	pMSSM12_MCMC1_5_572164	97.28
1158	pMSSM12_MCMC1_7_563307	0.8886
1159	pMSSM12_MCMC1_7_871661	0.0002498
1160	pMSSM12_MCMC1_12_756908	2.568
1161	pMSSM12_MCMC1_2_599261	0.04238
1162	pMSSM12_MCMC1_8_620854	0.002202
1164	pMSSM12_MCMC1_37_283462	1.071
1165	pMSSM12_MCMC1_11_608291	0.1264
1166	pMSSM12_MCMC1_4_723502	0.006303
1167	pMSSM12_MCMC1_26_527806	0.3271
1168	pMSSM12_MCMC1_17_519319	0.2313
1169	pMSSM12_MCMC1_36_907948	0.2093
1170	pMSSM12_MCMC1_23_383003	0.006542
1171	pMSSM12_MCMC1_20_528111	0.2009
1172	pMSSM12_MCMC1_33_541762	0.2319
1173	pMSSM12_MCMC1_26_438494	0.002193
1175	pMSSM12_MCMC1_23_991935	0.01936
1176	pMSSM12_MCMC1_16_791514	3.602
1177	pMSSM12_MCMC1_36_777564	3.9
1178	pMSSM12_MCMC1_3_740716	7.593
1179	pMSSM12_MCMC1_6_786017	11.11
1180	pMSSM12_MCMC1_12_813569	0.4028
1181	pMSSM12_MCMC1_19_284506	0.2559
1182	pMSSM12_MCMC1_9_294530	2.732
1183	pMSSM12_MCMC1_34_413630	0.1862
1184	pMSSM12_MCMC1_33_382527	0.05182
1185	pMSSM12_MCMC1_26_702253	0.02923
1187	pMSSM12_MCMC1_44_414090	0.004301
1188	pMSSM12_MCMC1_36_917930	0.0251
1189	pMSSM12_MCMC1_21_696175	2.051
1190	pMSSM12_MCMC1_45_645963	0.1675
1191	pMSSM12_MCMC1_29_264231	1.583e-05
1193	pMSSM12_MCMC1_37_601098	0.02026
1195	pMSSM12_MCMC1_30_818577	0.03834
1197	pMSSM12_MCMC1_45_841932	0.005142
1200	pMSSM12_MCMC1_22_380797	0.4974
1202	pMSSM12_MCMC1_8_897953	0.4598
1204	pMSSM12_MCMC1_3_789718	0.008685
1206	pMSSM12_MCMC1_19_264472	0.282
1207	pMSSM12_MCMC1_26_599901	0.6711
1208	pMSSM12_MCMC1_41_971570	0.05554
1209	pMSSM12_MCMC1_31_378620	0.0008039
1210	pMSSM12_MCMC1_16_709135	0.1861
1211	pMSSM12_MCMC1_26_303024	0.5168
1212	pMSSM12_MCMC1_20_743091	0.03335
1215	pMSSM12_MCMC1_45_722089	5.722
1217	pMSSM12_MCMC1_2_570175	1.791
1218	pMSSM12_MCMC1_26_237942	0.4539
1219	pMSSM12_MCMC1_41_248510	3.79
1220	pMSSM12_MCMC1_36_889639	0.005625
1221	pMSSM12_MCMC1_5_807031	0.1824
1223	pMSSM12_MCMC1_36_770696	0.01659
1224	pMSSM12_MCMC1_3_628518	5.189
1226	pMSSM12_MCMC1_48_582122	0.001267
1227	pMSSM12_MCMC1_27_704758	0.02481
1228	pMSSM12_MCMC1_16_670354	0.08857
1229	pMSSM12_MCMC1_28_257364	1.747
1230	pMSSM12_MCMC1_9_288228	0.008153
1232	pMSSM12_MCMC1_39_277348	16.69
1235	pMSSM12_MCMC1_27_828377	0.001053
1236	pMSSM12_MCMC1_8_706570	0.01167
1237	pMSSM12_MCMC1_21_231474	0.4448
1238	pMSSM12_MCMC1_15_851653	0.001436
1239	pMSSM12_MCMC1_9_190259	0.03927
1241	pMSSM12_MCMC1_43_522147	0.03788
1243	pMSSM12_MCMC1_44_384836	0.127
1246	pMSSM12_MCMC1_18_879835	0.005828
1247	pMSSM12_MCMC1_4_707202	0.1185
1249	pMSSM12_MCMC1_36_821193	0.01804
1250	pMSSM12_MCMC1_11_475762	0.6925
1251	pMSSM12_MCMC1_34_954731	0.005635
1252	pMSSM12_MCMC1_23_214090	0.1712
1253	pMSSM12_MCMC1_34_413453	0.02447
1254	pMSSM12_MCMC1_3_590617	1.043
1255	pMSSM12_MCMC1_40_261893	0.5339
1257	pMSSM12_MCMC1_37_848233	0.1365
1258	pMSSM12_MCMC1_2_298064	0.02631
1259	pMSSM12_MCMC1_23_319791	0.5538
1260	pMSSM12_MCMC1_39_284532	0.02063
1261	pMSSM12_MCMC1_17_633670	0.003327
1262	pMSSM12_MCMC1_4_211446	0.5213
1263	pMSSM12_MCMC1_42_223770	0.1293
1266	pMSSM12_MCMC1_46_993128	0.003503
1268	pMSSM12_MCMC1_18_553817	0.1288
1271	pMSSM12_MCMC1_37_668800	0.0002017
1272	pMSSM12_MCMC1_48_599242	0.1339
1276	pMSSM12_MCMC1_36_441998	0.1183
1278	pMSSM12_MCMC1_44_432475	0.02586
1279	pMSSM12_MCMC1_45_519129	0.03017
1280	pMSSM12_MCMC1_14_946990	0.0188
1281	pMSSM12_MCMC1_48_679105	0.02577
1282	pMSSM12_MCMC1_6_781920	0.01436
1285	pMSSM12_MCMC1_26_481362	0.3654
1286	pMSSM12_MCMC1_42_956672	0.2428
1288	pMSSM12_MCMC1_31_250319	0.08535
1290	pMSSM12_MCMC1_14_335065	0.02011
1291	pMSSM12_MCMC1_32_661084	0.2268
1292	pMSSM12_MCMC1_20_482260	7.879
1293	pMSSM12_MCMC1_41_520250	0.13
1294	pMSSM12_MCMC1_22_661156	0.01431
1295	pMSSM12_MCMC1_24_629535	0.2927
1296	pMSSM12_MCMC1_44_914835	0.2787
1298	pMSSM12_MCMC1_28_402721	1.376
1299	pMSSM12_MCMC1_20_920991	0.002402
1300	pMSSM12_MCMC1_36_991965	0.00883
1301	pMSSM12_MCMC1_18_468393	0.03061
1305	pMSSM12_MCMC1_7_870742	0.1173
1306	pMSSM12_MCMC1_7_891800	1.117
1311	pMSSM12_MCMC1_15_872437	0.308
1312	pMSSM12_MCMC1_48_379587	0.233
1313	pMSSM12_MCMC1_9_307089	0.02423
1314	pMSSM12_MCMC1_34_718019	0.584
1317	pMSSM12_MCMC1_29_381478	2.108
1319	pMSSM12_MCMC1_34_567302	0.8061
1320	pMSSM12_MCMC1_22_417355	0.2124
1321	pMSSM12_MCMC1_48_876646	0.01723
1323	pMSSM12_MCMC1_21_889111	0.2571
1325	pMSSM12_MCMC1_38_409416	0.8172
1327	pMSSM12_MCMC1_8_675983	6.631
1328	pMSSM12_MCMC1_17_511854	0.2068
1329	pMSSM12_MCMC1_42_564047	0.8262
1330	pMSSM12_MCMC1_21_597958	0.06203
1331	pMSSM12_MCMC1_10_289176	0.115
1332	pMSSM12_MCMC1_40_968836	5.824
1334	pMSSM12_MCMC1_37_560412	0.000463
1335	pMSSM12_MCMC1_47_347503	0.5745
1337	pMSSM12_MCMC1_43_422653	1.196
1339	pMSSM12_MCMC1_41_592064	3.075
1340	pMSSM12_MCMC1_25_720339	0.1007
1341	pMSSM12_MCMC1_7_567596	0.02152
1342	pMSSM12_MCMC1_8_185893	18.87
1344	pMSSM12_MCMC1_5_515047	4.638
1345	pMSSM12_MCMC1_33_961286	0.6155
1348	pMSSM12_MCMC1_44_204123	0.1768
1350	pMSSM12_MCMC1_31_310698	0.05925
1351	pMSSM12_MCMC1_16_500525	0.2009
1352	pMSSM12_MCMC1_23_204216	0.002934
1353	pMSSM12_MCMC1_27_799228	0.6749
1354	pMSSM12_MCMC1_20_779589	0.08898
1356	pMSSM12_MCMC1_28_808390	0.3945
1357	pMSSM12_MCMC1_46_829189	0.2743
1358	pMSSM12_MCMC1_47_871367	0.1199
1359	pMSSM12_MCMC1_28_374206	40.19
1360	pMSSM12_MCMC1_9_369774	0.06783
1362	pMSSM12_MCMC1_26_912762	0.001749
1364	pMSSM12_MCMC1_26_358888	0.01461
1366	pMSSM12_MCMC1_37_708904	0.01443
1367	pMSSM12_MCMC1_48_817797	0.008151
1368	pMSSM12_MCMC1_48_564252	0.001063
1370	pMSSM12_MCMC1_20_283289	0.01147
1372	pMSSM12_MCMC1_31_287384	0.003866
1373	pMSSM12_MCMC1_7_634237	0.2246
1374	pMSSM12_MCMC1_43_219818	0.139
1375	pMSSM12_MCMC1_33_643712	0.03413
1377	pMSSM12_MCMC1_28_298569	0.001006
1378	pMSSM12_MCMC1_18_826709	0.0113
1379	pMSSM12_MCMC1_26_541705	421.0
1380	pMSSM12_MCMC1_27_826146	0.2421
1381	pMSSM12_MCMC1_2_963579	2.419e-05
1382	pMSSM12_MCMC1_19_308700	0.1944
1383	pMSSM12_MCMC1_42_264908	0.008404
1384	pMSSM12_MCMC1_42_446039	0.167
1386	pMSSM12_MCMC1_42_265123	0.01156
1388	pMSSM12_MCMC1_15_307066	0.2177
1391	pMSSM12_MCMC1_21_190989	4.137
1392	pMSSM12_MCMC1_6_201904	0.1162
1393	pMSSM12_MCMC1_32_935705	0.4833
1394	pMSSM12_MCMC1_13_923765	0.415
1395	pMSSM12_MCMC1_8_794100	7.936
1396	pMSSM12_MCMC1_2_799686	0.03432
1397	pMSSM12_MCMC1_48_721230	0.2408
1399	pMSSM12_MCMC1_9_571159	0.6133
1400	pMSSM12_MCMC1_23_360910	0.008278
1401	pMSSM12_MCMC1_22_543613	0.0004565
1402	pMSSM12_MCMC1_18_822062	0.2115
1403	pMSSM12_MCMC1_48_797408	0.0171
1404	pMSSM12_MCMC1_13_228147	0.05074
1405	pMSSM12_MCMC1_46_652004	0.1934
1406	pMSSM12_MCMC1_39_996855	0.6135
1407	pMSSM12_MCMC1_10_740167	0.04355
1408	pMSSM12_MCMC1_20_810146	8.407e-05
1409	pMSSM12_MCMC1_24_696284	0.1644
1410	pMSSM12_MCMC1_47_238509	0.002627
1411	pMSSM12_MCMC1_4_810807	0.007036
1412	pMSSM12_MCMC1_3_393555	0.2336
1413	pMSSM12_MCMC1_48_985870	0.007502
1415	pMSSM12_MCMC1_17_991544	0.1331
1416	pMSSM12_MCMC1_14_921457	0.465
1418	pMSSM12_MCMC1_9_591094	0.1081
1419	pMSSM12_MCMC1_20_617146	0.01552
1420	pMSSM12_MCMC1_26_566734	3.138
1423	pMSSM12_MCMC1_7_435364	0.1462
1425	pMSSM12_MCMC1_2_711545	0.01292
1426	pMSSM12_MCMC1_33_727152	0.05185
1427	pMSSM12_MCMC1_28_400052	0.7359
1428	pMSSM12_MCMC1_6_423082	0.4305
1429	pMSSM12_MCMC1_37_692445	0.002073
1431	pMSSM12_MCMC1_48_425019	0.07207
1432	pMSSM12_MCMC1_7_529714	0.8042
1436	pMSSM12_MCMC1_38_687512	0.006323
1437	pMSSM12_MCMC1_33_762638	0.007629
1438	pMSSM12_MCMC1_7_803066	0.209
1440	pMSSM12_MCMC1_36_660237	0.01524
1441	pMSSM12_MCMC1_32_661577	4.55e-05
1442	pMSSM12_MCMC1_24_226603	0.005004
1443	pMSSM12_MCMC1_27_221781	0.02007
1444	pMSSM12_MCMC1_23_487870	0.02938
1445	pMSSM12_MCMC1_42_202345	0.01175
1446	pMSSM12_MCMC1_29_818566	58.85
1447	pMSSM12_MCMC1_6_639577	0.01183
1448	pMSSM12_MCMC1_37_544860	0.000215
1449	pMSSM12_MCMC1_3_311192	0.001616
1450	pMSSM12_MCMC1_9_949928	0.03286
1451	pMSSM12_MCMC1_44_642775	0.8018
1453	pMSSM12_MCMC1_11_996567	0.3467
1454	pMSSM12_MCMC1_7_854641	0.05606
1455	pMSSM12_MCMC1_44_191134	1.132
1456	pMSSM12_MCMC1_8_335918	0.01077
1457	pMSSM12_MCMC1_2_868143	0.09822
1458	pMSSM12_MCMC1_19_814792	0.04845
1459	pMSSM12_MCMC1_14_944644	0.2308
1461	pMSSM12_MCMC1_10_218781	0.0289
1462	pMSSM12_MCMC1_5_876318	0.268
1464	pMSSM12_MCMC1_46_524783	1.167
1465	pMSSM12_MCMC1_15_950810	0.02235
1469	pMSSM12_MCMC1_3_503303	0.003838
1470	pMSSM12_MCMC1_6_761827	0.1174
1471	pMSSM12_MCMC1_36_644285	0.7791
1473	pMSSM12_MCMC1_31_280357	0.004562
1475	pMSSM12_MCMC1_39_971718	0.1038
1478	pMSSM12_MCMC1_11_346342	0.4355
1479	pMSSM12_MCMC1_17_816436	4.483
1481	pMSSM12_MCMC1_17_946513	0.01154
1483	pMSSM12_MCMC1_48_445699	0.2536
1484	pMSSM12_MCMC1_31_564299	491.3
1486	pMSSM12_MCMC1_43_975949	0.196
1487	pMSSM12_MCMC1_12_481099	0.002133
1488	pMSSM12_MCMC1_32_614435	2.748
1489	pMSSM12_MCMC1_18_623356	0.06179
1490	pMSSM12_MCMC1_46_876129	0.3123
1491	pMSSM12_MCMC1_17_871806	0.00131
1492	pMSSM12_MCMC1_41_559787	0.0783
1493	pMSSM12_MCMC1_34_754966	0.01955
1496	pMSSM12_MCMC1_44_241979	2.694
1497	pMSSM12_MCMC1_10_867909	0.0005073
1499	pMSSM12_MCMC1_29_769945	0.5026
1501	pMSSM12_MCMC1_14_794096	3.802
1502	pMSSM12_MCMC1_9_778990	0.3177
1503	pMSSM12_MCMC1_2_580801	0.004129
1505	pMSSM12_MCMC1_26_213204	0.6308
1507	pMSSM12_MCMC1_39_717660	0.007447
1508	pMSSM12_MCMC1_7_631016	0.007448
1510	pMSSM12_MCMC1_34_588696	1.382
