id	pointName	xsect(pb)
8245	pMSSM12_MCMC1_34_936361	0.05223
8246	pMSSM12_MCMC1_15_706704	0.4578
8247	pMSSM12_MCMC1_48_992231	23.4
8248	pMSSM12_MCMC1_4_465030	0.04671
8250	pMSSM12_MCMC1_48_196174	0.08487
8251	pMSSM12_MCMC1_2_442016	2.11
8252	pMSSM12_MCMC1_27_454583	0.7292
8253	pMSSM12_MCMC1_23_944024	0.0002728
8255	pMSSM12_MCMC1_24_568469	0.00869
8256	pMSSM12_MCMC1_30_200084	0.0594
8257	pMSSM12_MCMC1_32_809163	0.02343
8258	pMSSM12_MCMC1_38_931473	0.06569
8259	pMSSM12_MCMC1_16_679159	0.02338
8261	pMSSM12_MCMC1_47_189722	0.05618
8262	pMSSM12_MCMC1_33_790409	227.6
8264	pMSSM12_MCMC1_29_963318	0.007667
8265	pMSSM12_MCMC1_16_234210	0.02439
8266	pMSSM12_MCMC1_6_924709	5.414e-06
8268	pMSSM12_MCMC1_15_795092	0.001071
8269	pMSSM12_MCMC1_36_327448	1.234e-05
8270	pMSSM12_MCMC1_32_224966	0.5073
8272	pMSSM12_MCMC1_41_252533	0.3311
8273	pMSSM12_MCMC1_36_978948	4.505
8275	pMSSM12_MCMC1_3_517391	0.4379
8277	pMSSM12_MCMC1_12_705395	0.0195
8278	pMSSM12_MCMC1_34_238152	0.8402
8279	pMSSM12_MCMC1_44_882738	4.442e-05
8280	pMSSM12_MCMC1_32_371636	0.006466
8281	pMSSM12_MCMC1_7_629154	0.1292
8282	pMSSM12_MCMC1_14_224142	1.109
8283	pMSSM12_MCMC1_5_192420	0.005714
8285	pMSSM12_MCMC1_34_588613	0.04606
8286	pMSSM12_MCMC1_38_613961	0.01033
8287	pMSSM12_MCMC1_12_252333	0.1478
8288	pMSSM12_MCMC1_6_587485	3.76
8289	pMSSM12_MCMC1_46_764791	0.0003543
8290	pMSSM12_MCMC1_11_712922	412.1
8291	pMSSM12_MCMC1_46_547553	0.07238
8292	pMSSM12_MCMC1_5_309709	1.733
8293	pMSSM12_MCMC1_19_765387	0.06353
8294	pMSSM12_MCMC1_41_186664	0.0004815
8296	pMSSM12_MCMC1_39_640369	0.03096
8297	pMSSM12_MCMC1_15_617342	0.4578
8298	pMSSM12_MCMC1_18_535292	0.2018
8299	pMSSM12_MCMC1_30_941506	5.05
8301	pMSSM12_MCMC1_28_231568	0.0581
8303	pMSSM12_MCMC1_37_986610	0.2025
8304	pMSSM12_MCMC1_40_486342	0.05158
8305	pMSSM12_MCMC1_32_725249	0.723
8307	pMSSM12_MCMC1_1_404982	0.1854
8308	pMSSM12_MCMC1_2_258391	0.1399
8309	pMSSM12_MCMC1_25_388289	0.0002866
8311	pMSSM12_MCMC1_32_689876	0.04385
8312	pMSSM12_MCMC1_13_898124	0.00528
8314	pMSSM12_MCMC1_30_833473	0.003274
8316	pMSSM12_MCMC1_7_489121	0.05352
8318	pMSSM12_MCMC1_34_430635	0.2266
8319	pMSSM12_MCMC1_26_269437	0.265
8320	pMSSM12_MCMC1_5_763130	0.2814
8321	pMSSM12_MCMC1_1_321337	0.007622
8322	pMSSM12_MCMC1_11_675622	0.06145
8323	pMSSM12_MCMC1_14_940853	0.0005943
8325	pMSSM12_MCMC1_18_538508	0.0583
8326	pMSSM12_MCMC1_32_255712	0.182
8327	pMSSM12_MCMC1_45_368453	0.2718
8328	pMSSM12_MCMC1_39_707926	0.7026
8330	pMSSM12_MCMC1_32_991173	0.296
8331	pMSSM12_MCMC1_26_855983	0.01319
8333	pMSSM12_MCMC1_20_449710	0.0002343
8334	pMSSM12_MCMC1_31_805428	0.261
8335	pMSSM12_MCMC1_13_629600	0.2097
8336	pMSSM12_MCMC1_15_889447	0.2716
8339	pMSSM12_MCMC1_5_699574	3.551
8340	pMSSM12_MCMC1_47_369080	0.5203
8341	pMSSM12_MCMC1_28_757403	0.04033
8342	pMSSM12_MCMC1_25_227675	0.005822
8343	pMSSM12_MCMC1_16_443665	0.006746
8344	pMSSM12_MCMC1_34_929467	nan
8345	pMSSM12_MCMC1_5_538237	0.4626
8346	pMSSM12_MCMC1_1_350124	1.35
8347	pMSSM12_MCMC1_25_720355	0.1969
8348	pMSSM12_MCMC1_18_843573	1.525
8351	pMSSM12_MCMC1_29_706299	0.3859
8352	pMSSM12_MCMC1_28_951862	0.5472
8353	pMSSM12_MCMC1_5_964704	0.1157
8354	pMSSM12_MCMC1_9_340400	1.061
8355	pMSSM12_MCMC1_13_884187	0.004956
8356	pMSSM12_MCMC1_32_954361	0.02344
8358	pMSSM12_MCMC1_33_485358	0.5262
8359	pMSSM12_MCMC1_30_686025	0.004034
8360	pMSSM12_MCMC1_27_494950	0.0002714
8361	pMSSM12_MCMC1_9_273202	0.3895
8362	pMSSM12_MCMC1_41_598904	0.195
8363	pMSSM12_MCMC1_31_856632	0.1789
8364	pMSSM12_MCMC1_3_678240	2.11
8365	pMSSM12_MCMC1_14_283638	1.14
8370	pMSSM12_MCMC1_23_692660	0.4983
8371	pMSSM12_MCMC1_13_630192	0.008452
8374	pMSSM12_MCMC1_2_592573	0.03595
8376	pMSSM12_MCMC1_47_196797	0.009498
8378	pMSSM12_MCMC1_31_842484	0.4064
8379	pMSSM12_MCMC1_32_948593	0.003034
8381	pMSSM12_MCMC1_26_338252	0.0002038
8382	pMSSM12_MCMC1_15_243689	1306.0
8383	pMSSM12_MCMC1_25_413988	2.139e-05
8384	pMSSM12_MCMC1_43_970078	0.6773
8385	pMSSM12_MCMC1_43_985894	0.1197
8387	pMSSM12_MCMC1_5_656205	0.001256
8388	pMSSM12_MCMC1_11_342788	0.002208
8390	pMSSM12_MCMC1_4_435485	3.224
8392	pMSSM12_MCMC1_12_633272	0.1882
8393	pMSSM12_MCMC1_32_337800	1.08
8394	pMSSM12_MCMC1_37_543932	0.01204
8395	pMSSM12_MCMC1_8_419254	0.2153
8396	pMSSM12_MCMC1_8_798814	1023.0
8397	pMSSM12_MCMC1_46_556176	0.3533
8398	pMSSM12_MCMC1_19_241742	0.4828
8399	pMSSM12_MCMC1_41_782219	0.001879
8400	pMSSM12_MCMC1_19_687280	1.414
8401	pMSSM12_MCMC1_39_785450	0.06869
8403	pMSSM12_MCMC1_39_714204	0.002484
8404	pMSSM12_MCMC1_29_888916	0.04481
8405	pMSSM12_MCMC1_12_705493	0.002227
8406	pMSSM12_MCMC1_39_576068	0.01753
8407	pMSSM12_MCMC1_19_956101	0.5992
8410	pMSSM12_MCMC1_28_681318	0.1716
8411	pMSSM12_MCMC1_36_808478	0.0002979
8412	pMSSM12_MCMC1_24_781532	0.06549
8414	pMSSM12_MCMC1_28_899960	0.001689
8415	pMSSM12_MCMC1_34_659254	4.418
8416	pMSSM12_MCMC1_32_845920	0.01274
8417	pMSSM12_MCMC1_18_416984	0.01296
8418	pMSSM12_MCMC1_14_300702	0.05809
8419	pMSSM12_MCMC1_7_703440	6.508e-05
8420	pMSSM12_MCMC1_20_851115	0.1766
8422	pMSSM12_MCMC1_24_862957	0.1546
8423	pMSSM12_MCMC1_21_594801	0.01248
8424	pMSSM12_MCMC1_9_936611	0.007216
8425	pMSSM12_MCMC1_26_384068	52.84
8426	pMSSM12_MCMC1_21_942398	0.07412
8427	pMSSM12_MCMC1_29_643196	0.03971
8428	pMSSM12_MCMC1_14_901813	0.0002365
8430	pMSSM12_MCMC1_32_314989	0.02247
8431	pMSSM12_MCMC1_24_393821	0.1591
8432	pMSSM12_MCMC1_5_487985	0.5105
8433	pMSSM12_MCMC1_27_276994	0.00418
8434	pMSSM12_MCMC1_17_187831	0.0005594
8435	pMSSM12_MCMC1_27_603264	0.06946
8437	pMSSM12_MCMC1_9_417755	0.0008428
8438	pMSSM12_MCMC1_36_869314	0.2111
8439	pMSSM12_MCMC1_14_625600	0.2463
8440	pMSSM12_MCMC1_36_768081	0.0214
8441	pMSSM12_MCMC1_18_920271	8.025
8442	pMSSM12_MCMC1_48_683873	0.3322
8443	pMSSM12_MCMC1_47_615279	0.02733
8445	pMSSM12_MCMC1_46_549353	0.007534
8446	pMSSM12_MCMC1_12_651814	0.02838
8447	pMSSM12_MCMC1_15_701583	4.223
8448	pMSSM12_MCMC1_2_669622	0.0006745
8449	pMSSM12_MCMC1_14_477863	0.02797
8450	pMSSM12_MCMC1_4_204830	0.03763
8451	pMSSM12_MCMC1_3_466188	0.006158
8452	pMSSM12_MCMC1_7_312932	0.01233
8453	pMSSM12_MCMC1_9_559564	0.03744
8454	pMSSM12_MCMC1_45_719959	0.01554
8456	pMSSM12_MCMC1_38_647672	0.001671
8458	pMSSM12_MCMC1_12_511046	0.2025
8459	pMSSM12_MCMC1_38_239668	1.274
8460	pMSSM12_MCMC1_8_554337	0.02001
8461	pMSSM12_MCMC1_31_301436	0.01142
8467	pMSSM12_MCMC1_4_961344	0.0006623
8468	pMSSM12_MCMC1_45_266394	0.01068
8469	pMSSM12_MCMC1_10_819954	0.1582
8470	pMSSM12_MCMC1_30_728173	0.01293
8471	pMSSM12_MCMC1_44_549376	0.0006606
8472	pMSSM12_MCMC1_41_690988	1.63
8474	pMSSM12_MCMC1_1_914580	0.04991
8475	pMSSM12_MCMC1_31_868038	2.487
8477	pMSSM12_MCMC1_24_582337	0.775
8479	pMSSM12_MCMC1_1_618596	0.2586
8481	pMSSM12_MCMC1_26_765176	0.1998
8484	pMSSM12_MCMC1_42_891646	0.007169
8488	pMSSM12_MCMC1_20_285037	0.4921
8489	pMSSM12_MCMC1_37_748859	1.5
8490	pMSSM12_MCMC1_19_891690	3.17
8492	pMSSM12_MCMC1_43_599760	1.385
8494	pMSSM12_MCMC1_28_609104	0.9265
8495	pMSSM12_MCMC1_6_473181	0.006584
8496	pMSSM12_MCMC1_26_471051	0.5642
8497	pMSSM12_MCMC1_48_678944	0.4902
8499	pMSSM12_MCMC1_7_781851	0.01325
8500	pMSSM12_MCMC1_13_502478	4.938e-05
8501	pMSSM12_MCMC1_27_362846	0.07183
8502	pMSSM12_MCMC1_29_908541	0.3224
8503	pMSSM12_MCMC1_39_771146	0.0001337
8504	pMSSM12_MCMC1_31_345219	1.769
8505	pMSSM12_MCMC1_16_249256	1.244
8507	pMSSM12_MCMC1_21_894767	0.007712
8508	pMSSM12_MCMC1_25_671155	2.601
8510	pMSSM12_MCMC1_21_495838	0.05632
8512	pMSSM12_MCMC1_12_533222	0.006117
8513	pMSSM12_MCMC1_33_847992	0.0001476
8515	pMSSM12_MCMC1_11_669700	0.2381
8517	pMSSM12_MCMC1_34_203768	0.02126
8518	pMSSM12_MCMC1_11_618958	0.4674
8523	pMSSM12_MCMC1_14_877134	0.03602
8526	pMSSM12_MCMC1_47_919893	0.09748
8527	pMSSM12_MCMC1_45_502588	0.06318
8528	pMSSM12_MCMC1_44_452469	0.0002179
8530	pMSSM12_MCMC1_10_613152	0.966
8531	pMSSM12_MCMC1_12_723926	0.014
8532	pMSSM12_MCMC1_13_273277	0.05967
8533	pMSSM12_MCMC1_32_550635	4.204
8534	pMSSM12_MCMC1_37_721353	0.07617
8535	pMSSM12_MCMC1_23_587327	2.19
8537	pMSSM12_MCMC1_6_854233	0.01991
8538	pMSSM12_MCMC1_30_545710	0.01817
8539	pMSSM12_MCMC1_46_274469	8.086e-05
8541	pMSSM12_MCMC1_9_659346	0.00512
8542	pMSSM12_MCMC1_29_366350	0.02592
8544	pMSSM12_MCMC1_16_933111	0.728
8545	pMSSM12_MCMC1_47_243956	0.01711
8546	pMSSM12_MCMC1_47_607723	0.0002741
8549	pMSSM12_MCMC1_27_650342	0.008478
8550	pMSSM12_MCMC1_24_450666	1.367
8551	pMSSM12_MCMC1_28_571972	0.01956
8552	pMSSM12_MCMC1_47_233668	0.001089
8553	pMSSM12_MCMC1_20_511000	0.01718
8554	pMSSM12_MCMC1_13_604385	0.02583
8555	pMSSM12_MCMC1_28_650711	0.009561
8557	pMSSM12_MCMC1_42_253208	0.02714
8558	pMSSM12_MCMC1_6_477035	0.3157
8559	pMSSM12_MCMC1_42_566226	0.03849
8560	pMSSM12_MCMC1_44_589556	0.01999
8562	pMSSM12_MCMC1_19_908356	0.03994
8564	pMSSM12_MCMC1_14_542533	0.3198
8566	pMSSM12_MCMC1_33_317737	0.001711
8567	pMSSM12_MCMC1_31_555871	0.3994
8568	pMSSM12_MCMC1_43_971237	0.008667
8571	pMSSM12_MCMC1_16_426054	0.6288
8572	pMSSM12_MCMC1_45_509258	0.01415
8573	pMSSM12_MCMC1_29_622134	0.1081
8574	pMSSM12_MCMC1_8_248057	0.05661
8575	pMSSM12_MCMC1_18_828496	0.001507
8576	pMSSM12_MCMC1_45_431282	0.02845
8577	pMSSM12_MCMC1_2_984514	0.01461
8579	pMSSM12_MCMC1_1_795161	1.733
8580	pMSSM12_MCMC1_6_906805	0.02542
8581	pMSSM12_MCMC1_47_427631	0.001805
8583	pMSSM12_MCMC1_1_920642	9.014e-05
8585	pMSSM12_MCMC1_7_212799	0.007867
8586	pMSSM12_MCMC1_5_272193	1.995
8587	pMSSM12_MCMC1_40_685770	0.1641
8589	pMSSM12_MCMC1_29_190861	0.09975
8590	pMSSM12_MCMC1_22_626491	0.06527
8591	pMSSM12_MCMC1_31_393363	0.1584
8592	pMSSM12_MCMC1_16_516267	0.007367
8593	pMSSM12_MCMC1_10_469207	0.9055
8594	pMSSM12_MCMC1_27_406993	0.03822
8596	pMSSM12_MCMC1_28_349045	0.06989
8597	pMSSM12_MCMC1_36_712587	0.03906
8598	pMSSM12_MCMC1_11_530186	0.0002532
8599	pMSSM12_MCMC1_30_912040	1.219
8601	pMSSM12_MCMC1_37_517780	0.0005306
8603	pMSSM12_MCMC1_9_462240	12.92
8607	pMSSM12_MCMC1_24_667730	0.6512
8610	pMSSM12_MCMC1_33_533125	0.2044
8612	pMSSM12_MCMC1_34_470601	5.219
8613	pMSSM12_MCMC1_11_438195	0.008961
8614	pMSSM12_MCMC1_22_523989	1189.0
8615	pMSSM12_MCMC1_3_235986	0.04048
8616	pMSSM12_MCMC1_38_872886	0.04878
8617	pMSSM12_MCMC1_40_379044	8.891
8618	pMSSM12_MCMC1_14_596834	5.727
8620	pMSSM12_MCMC1_45_964209	0.02783
8621	pMSSM12_MCMC1_13_577385	4.481
8622	pMSSM12_MCMC1_1_722174	0.02366
8626	pMSSM12_MCMC1_24_401299	0.1178
8627	pMSSM12_MCMC1_23_706954	0.001909
8628	pMSSM12_MCMC1_15_536231	0.03618
8630	pMSSM12_MCMC1_12_312626	95.11
8631	pMSSM12_MCMC1_37_841120	0.003903
8632	pMSSM12_MCMC1_19_406171	0.2287
8633	pMSSM12_MCMC1_14_493863	0.3153
8634	pMSSM12_MCMC1_48_534405	0.003879
8635	pMSSM12_MCMC1_18_722592	0.1754
8636	pMSSM12_MCMC1_19_583544	2.376
8637	pMSSM12_MCMC1_6_941848	0.01714
8639	pMSSM12_MCMC1_25_699225	0.08579
8641	pMSSM12_MCMC1_25_230084	0.7466
8643	pMSSM12_MCMC1_39_322877	1.204
8644	pMSSM12_MCMC1_33_507292	0.2767
8645	pMSSM12_MCMC1_16_412689	0.1938
8646	pMSSM12_MCMC1_34_296947	0.224
8647	pMSSM12_MCMC1_14_490127	0.1391
8648	pMSSM12_MCMC1_23_991094	0.0002989
8649	pMSSM12_MCMC1_3_619801	0.08989
8650	pMSSM12_MCMC1_2_685752	0.002843
8651	pMSSM12_MCMC1_38_762093	0.003306
8655	pMSSM12_MCMC1_47_887549	0.3101
8656	pMSSM12_MCMC1_13_368240	0.001809
8658	pMSSM12_MCMC1_44_394765	0.0004037
8659	pMSSM12_MCMC1_1_826004	0.02369
8660	pMSSM12_MCMC1_32_624368	0.001814
8661	pMSSM12_MCMC1_40_495637	1.556
8662	pMSSM12_MCMC1_41_837311	0.01619
8665	pMSSM12_MCMC1_21_562172	0.6294
8666	pMSSM12_MCMC1_45_369570	0.003255
8667	pMSSM12_MCMC1_10_916942	0.07715
8668	pMSSM12_MCMC1_2_492002	2.43
8671	pMSSM12_MCMC1_4_555412	1.663
8672	pMSSM12_MCMC1_41_362835	0.2751
8673	pMSSM12_MCMC1_16_395265	0.1738
8674	pMSSM12_MCMC1_40_542006	4.15
8675	pMSSM12_MCMC1_11_402164	0.01421
8676	pMSSM12_MCMC1_41_341047	0.009214
8677	pMSSM12_MCMC1_3_225396	0.04347
8678	pMSSM12_MCMC1_24_594322	1.06
8679	pMSSM12_MCMC1_41_272235	0.2553
8682	pMSSM12_MCMC1_39_517541	0.01063
8683	pMSSM12_MCMC1_29_263841	2.308
8684	pMSSM12_MCMC1_42_933716	0.02298
8685	pMSSM12_MCMC1_33_252976	0.1132
8686	pMSSM12_MCMC1_7_633000	0.000368
8687	pMSSM12_MCMC1_21_585562	0.004053
8690	pMSSM12_MCMC1_46_326002	1.773
8691	pMSSM12_MCMC1_30_322107	0.207
8692	pMSSM12_MCMC1_28_999746	0.01064
8693	pMSSM12_MCMC1_31_778449	1.468
8694	pMSSM12_MCMC1_22_294165	0.1626
8695	pMSSM12_MCMC1_18_253935	0.2124
8696	pMSSM12_MCMC1_24_948766	0.4379
8697	pMSSM12_MCMC1_25_496288	0.9875
8698	pMSSM12_MCMC1_31_803057	0.09586
8699	pMSSM12_MCMC1_7_358065	1.196
8700	pMSSM12_MCMC1_21_378876	1.585
8701	pMSSM12_MCMC1_39_548127	0.9882
8702	pMSSM12_MCMC1_15_929799	0.003625
8704	pMSSM12_MCMC1_10_518875	0.001405
8705	pMSSM12_MCMC1_16_969371	0.5925
8706	pMSSM12_MCMC1_46_314067	0.0001438
8707	pMSSM12_MCMC1_28_803096	0.05444
8708	pMSSM12_MCMC1_23_756814	0.9192
8709	pMSSM12_MCMC1_9_193786	7.508
8710	pMSSM12_MCMC1_23_645727	0.03131
8712	pMSSM12_MCMC1_36_363605	0.6026
8713	pMSSM12_MCMC1_13_861479	0.05502
8716	pMSSM12_MCMC1_6_729941	0.03959
8718	pMSSM12_MCMC1_20_504320	0.0008037
8719	pMSSM12_MCMC1_32_748738	0.2307
8721	pMSSM12_MCMC1_36_820019	0.03665
8722	pMSSM12_MCMC1_42_282983	2.457
8723	pMSSM12_MCMC1_5_410797	0.787
8724	pMSSM12_MCMC1_30_495797	0.01635
8725	pMSSM12_MCMC1_26_360859	1.857
8726	pMSSM12_MCMC1_34_462131	0.631
8727	pMSSM12_MCMC1_48_301155	0.001267
8728	pMSSM12_MCMC1_11_615392	0.0008997
8729	pMSSM12_MCMC1_46_874634	0.1798
8730	pMSSM12_MCMC1_38_201377	0.8774
8731	pMSSM12_MCMC1_2_725141	0.001616
8732	pMSSM12_MCMC1_8_824120	0.8901
8733	pMSSM12_MCMC1_18_805728	0.05378
8734	pMSSM12_MCMC1_44_472776	0.003643
8735	pMSSM12_MCMC1_16_224311	0.1892
8739	pMSSM12_MCMC1_46_707227	0.0005346
8740	pMSSM12_MCMC1_32_603786	0.05431
8742	pMSSM12_MCMC1_15_891320	0.003202
8743	pMSSM12_MCMC1_17_772645	0.1085
8744	pMSSM12_MCMC1_13_669874	0.0402
8745	pMSSM12_MCMC1_10_832688	0.01876
8746	pMSSM12_MCMC1_47_375198	0.02755
8747	pMSSM12_MCMC1_24_413158	0.0005248
8748	pMSSM12_MCMC1_31_674693	1.802
8749	pMSSM12_MCMC1_20_224475	0.02136
8750	pMSSM12_MCMC1_4_621965	0.6558
8751	pMSSM12_MCMC1_47_420372	0.05572
8752	pMSSM12_MCMC1_30_974025	0.06053
8753	pMSSM12_MCMC1_37_211970	5.107
8754	pMSSM12_MCMC1_32_735397	0.4357
8756	pMSSM12_MCMC1_17_951744	0.01042
8757	pMSSM12_MCMC1_1_443160	0.004158
8758	pMSSM12_MCMC1_43_950649	0.2086
8759	pMSSM12_MCMC1_34_233030	0.006597
8760	pMSSM12_MCMC1_32_212173	0.02792
8762	pMSSM12_MCMC1_30_969265	0.0002474
8763	pMSSM12_MCMC1_25_542627	0.1227
8764	pMSSM12_MCMC1_12_679455	0.001113
8766	pMSSM12_MCMC1_42_620313	0.0005186
8767	pMSSM12_MCMC1_13_222960	0.001557
8768	pMSSM12_MCMC1_27_749321	0.4868
8769	pMSSM12_MCMC1_8_759964	9.546e-05
8770	pMSSM12_MCMC1_9_725093	0.7959
8771	pMSSM12_MCMC1_19_259261	95.52
8772	pMSSM12_MCMC1_1_211567	0.1976
8773	pMSSM12_MCMC1_20_666767	0.007941
8774	pMSSM12_MCMC1_45_896201	0.152
8775	pMSSM12_MCMC1_8_747338	0.04896
8777	pMSSM12_MCMC1_18_350881	0.5982
8780	pMSSM12_MCMC1_41_420631	0.06418
8781	pMSSM12_MCMC1_1_405249	0.03306
8782	pMSSM12_MCMC1_37_465853	0.0145
8785	pMSSM12_MCMC1_45_786535	0.003055
8788	pMSSM12_MCMC1_21_962719	0.003505
8789	pMSSM12_MCMC1_18_222222	2.095
8790	pMSSM12_MCMC1_47_884386	0.7335
8791	pMSSM12_MCMC1_20_692065	0.01421
8792	pMSSM12_MCMC1_31_755261	0.01213
8793	pMSSM12_MCMC1_14_804122	0.1779
8794	pMSSM12_MCMC1_5_269227	0.08676
8795	pMSSM12_MCMC1_18_197011	0.2248
8798	pMSSM12_MCMC1_30_475195	0.01223
8803	pMSSM12_MCMC1_16_207937	0.9417
8805	pMSSM12_MCMC1_2_365505	0.06369
8806	pMSSM12_MCMC1_5_364458	0.5924
8807	pMSSM12_MCMC1_10_594520	0.01818
8808	pMSSM12_MCMC1_23_753590	0.09953
8810	pMSSM12_MCMC1_30_829512	2.161
8811	pMSSM12_MCMC1_18_754897	1.617
8812	pMSSM12_MCMC1_6_864401	0.448
8813	pMSSM12_MCMC1_19_556074	0.4271
8814	pMSSM12_MCMC1_17_310781	0.3531
8816	pMSSM12_MCMC1_4_434557	0.205
8818	pMSSM12_MCMC1_5_475229	0.1523
8819	pMSSM12_MCMC1_23_373231	0.07305
8820	pMSSM12_MCMC1_2_918526	0.03928
8821	pMSSM12_MCMC1_43_591266	0.6755
8822	pMSSM12_MCMC1_17_850942	2.565
8823	pMSSM12_MCMC1_25_445121	0.6885
8824	pMSSM12_MCMC1_5_555297	0.01028
8825	pMSSM12_MCMC1_44_330358	1.612
8827	pMSSM12_MCMC1_14_661369	0.01115
8828	pMSSM12_MCMC1_33_248483	0.122
8830	pMSSM12_MCMC1_26_526551	0.02601
8831	pMSSM12_MCMC1_1_719515	0.1133
8832	pMSSM12_MCMC1_29_872100	0.137
8833	pMSSM12_MCMC1_18_795052	0.1094
8835	pMSSM12_MCMC1_28_639936	0.001568
8838	pMSSM12_MCMC1_33_240536	0.04959
8839	pMSSM12_MCMC1_42_965492	1.55
8840	pMSSM12_MCMC1_14_723385	11.98
8841	pMSSM12_MCMC1_33_684936	1.376
8842	pMSSM12_MCMC1_5_759422	0.8596
8843	pMSSM12_MCMC1_3_342769	0.02758
8844	pMSSM12_MCMC1_46_796231	2.04
8847	pMSSM12_MCMC1_12_647949	0.1718
8848	pMSSM12_MCMC1_23_350004	0.1085
8849	pMSSM12_MCMC1_36_204721	0.0185
8852	pMSSM12_MCMC1_38_198267	0.1466
8853	pMSSM12_MCMC1_3_492210	0.9234
8854	pMSSM12_MCMC1_8_734778	1.633
8855	pMSSM12_MCMC1_26_199426	0.2053
8856	pMSSM12_MCMC1_38_843157	0.07279
8858	pMSSM12_MCMC1_26_675114	0.01541
8859	pMSSM12_MCMC1_40_383238	0.05783
8860	pMSSM12_MCMC1_27_832891	0.09846
8861	pMSSM12_MCMC1_11_513240	0.01096
8863	pMSSM12_MCMC1_8_558812	0.06649
8864	pMSSM12_MCMC1_30_474739	0.9636
8865	pMSSM12_MCMC1_32_598384	0.06065
8866	pMSSM12_MCMC1_7_269910	0.05623
8867	pMSSM12_MCMC1_13_479815	0.0006921
8868	pMSSM12_MCMC1_36_643812	1.058
8869	pMSSM12_MCMC1_19_723886	0.00605
8870	pMSSM12_MCMC1_10_915842	1.731
8871	pMSSM12_MCMC1_27_918528	7.54
8873	pMSSM12_MCMC1_32_212247	0.03771
8874	pMSSM12_MCMC1_18_546884	0.03629
8876	pMSSM12_MCMC1_32_318044	0.003643
8877	pMSSM12_MCMC1_3_264240	0.01771
8878	pMSSM12_MCMC1_33_226284	1.0
8879	pMSSM12_MCMC1_42_330297	0.05822
8881	pMSSM12_MCMC1_11_713287	0.2853
8883	pMSSM12_MCMC1_19_864798	0.06147
8884	pMSSM12_MCMC1_24_398704	0.1244
8885	pMSSM12_MCMC1_8_566637	0.02041
8887	pMSSM12_MCMC1_46_464467	0.0001759
8888	pMSSM12_MCMC1_23_637315	0.002968
8889	pMSSM12_MCMC1_36_391831	0.2691
8890	pMSSM12_MCMC1_9_302891	0.02223
8892	pMSSM12_MCMC1_19_742275	3.008
8893	pMSSM12_MCMC1_42_516948	0.2212
8894	pMSSM12_MCMC1_40_241973	0.0006198
8895	pMSSM12_MCMC1_19_997352	0.1401
8896	pMSSM12_MCMC1_31_680036	7.842
8897	pMSSM12_MCMC1_46_647119	0.009097
8898	pMSSM12_MCMC1_7_228466	0.01604
8899	pMSSM12_MCMC1_34_817686	0.004997
8901	pMSSM12_MCMC1_44_295896	0.2101
8902	pMSSM12_MCMC1_38_573941	0.7626
8903	pMSSM12_MCMC1_4_716388	0.3839
8904	pMSSM12_MCMC1_7_574446	0.03716
8905	pMSSM12_MCMC1_39_595444	0.0008433
8907	pMSSM12_MCMC1_14_981575	206.3
8908	pMSSM12_MCMC1_20_965976	1.094
8909	pMSSM12_MCMC1_48_231818	0.02375
8910	pMSSM12_MCMC1_24_632236	0.006701
8911	pMSSM12_MCMC1_23_361030	0.7834
8913	pMSSM12_MCMC1_10_917074	0.002107
8914	pMSSM12_MCMC1_7_489743	0.005173
8915	pMSSM12_MCMC1_33_611135	0.006257
8917	pMSSM12_MCMC1_36_564821	0.1702
8920	pMSSM12_MCMC1_17_434426	0.03446
8921	pMSSM12_MCMC1_36_447150	0.7561
8922	pMSSM12_MCMC1_19_397239	0.1723
8923	pMSSM12_MCMC1_27_618977	0.01958
8925	pMSSM12_MCMC1_7_723688	0.002201
8929	pMSSM12_MCMC1_37_943741	1.31
8930	pMSSM12_MCMC1_15_251291	0.5326
8933	pMSSM12_MCMC1_20_999999	0.1011
8934	pMSSM12_MCMC1_43_455547	82.5
8936	pMSSM12_MCMC1_42_372296	0.07877
8937	pMSSM12_MCMC1_24_935733	0.1022
8938	pMSSM12_MCMC1_8_282728	1.949
8939	pMSSM12_MCMC1_8_541441	0.01118
8940	pMSSM12_MCMC1_32_350786	9.824
8941	pMSSM12_MCMC1_1_186408	0.01152
8942	pMSSM12_MCMC1_1_871318	0.2275
8943	pMSSM12_MCMC1_13_824084	0.008261
8944	pMSSM12_MCMC1_37_549208	4.458
8945	pMSSM12_MCMC1_32_322497	0.364
8946	pMSSM12_MCMC1_15_654826	0.2073
8947	pMSSM12_MCMC1_21_770616	0.004619
8948	pMSSM12_MCMC1_34_880643	0.0004619
8949	pMSSM12_MCMC1_45_778131	0.01115
8950	pMSSM12_MCMC1_28_561057	0.347
8951	pMSSM12_MCMC1_38_697397	0.02994
8952	pMSSM12_MCMC1_48_430541	0.05337
8954	pMSSM12_MCMC1_13_569780	0.2919
8955	pMSSM12_MCMC1_41_893510	0.09301
8956	pMSSM12_MCMC1_32_861601	0.1741
8957	pMSSM12_MCMC1_23_431212	0.002342
8959	pMSSM12_MCMC1_26_284616	0.8211
8962	pMSSM12_MCMC1_7_377843	9.514e-05
8963	pMSSM12_MCMC1_16_518492	1.414
8964	pMSSM12_MCMC1_47_231865	0.001506
8965	pMSSM12_MCMC1_24_185283	0.003243
8973	pMSSM12_MCMC1_37_900568	1.319
8974	pMSSM12_MCMC1_7_599321	0.02962
8975	pMSSM12_MCMC1_41_350961	0.3704
